id,name,gender,birth_date,birth_city,birth_country,birth_continent,alive,prize_year,prize_category,prize_sort_order,prize_portion,prize_status,prize_motivation,prize_amount_adjusted,prize_affiliation_name,prize_affiliation_city,prize_affiliation_country,age
971,Sir Peter J. Ratcliffe,male,1954,Lancashire,United Kingdom,Europe,1,2019,Physiology or Medicine,2,1/3,received,for their discoveries of how cells sense and adapt to oxygen availability,10866946,University of Oxford,Oxford,United Kingdom,65
765,Sir Peter Mansfield,male,1933,London,United Kingdom,Europe,0,2003,Physiology or Medicine,2,1/2,received,for their discoveries concerning magnetic resonance imaging,14515113,"University of Nottingham, School of Physics and Astronomy",Nottingham,United Kingdom,70
207,Sir Robert Robinson,male,1886,"Rufford, near Chesterfield",United Kingdom,Europe,0,1947,Chemistry,1,1,received,"for his investigations on plant products of biological importance, especially the alkaloids",3582926,University of Oxford,Oxford,United Kingdom,61
163,Sir William Ramsay,male,1852,Glasgow,Scotland,Europe,0,1904,Chemistry,1,1,received,"in recognition of his services in the discovery of the inert gaseous elements in air, and his determination of their place in the periodic system",9549412,University College,London,United Kingdom,52
242,Stanford Moore,male,1913,"Chicago, IL",USA,North America,0,1972,Chemistry,2,1/4,received,for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule,4113011,Rockefeller University,"New York, NY",USA,59
457,Stanley B. Prusiner,male,1942,"Des Moines, IA",USA,North America,1,1997,Physiology or Medicine,1,1,received,for his discovery of Prions - a new biological principle of infection,11768210,University of California School of Medicine,"San Francisco, CA",USA,55
434,Stanley Cohen,male,1922,"Brooklyn, NY",USA,North America,0,1986,Physiology or Medicine,1,1/2,received,for their discoveries of growth factors,5038251,Vanderbilt University School of Medicine,"Nashville, TN",USA,64
910,Stefan W. Hell,male,1962,Arad,Romania,Europe,1,2014,Chemistry,2,1/3,received,for the development of super-resolved fluorescence microscopy,10301676,Max Planck Institute for Biophysical Chemistry,Göttingen,Germany,52
152,Steven Chu,male,1948,"St. Louis, MO",USA,North America,1,1997,Physics,1,1/3,received,for development of methods to cool and trap atoms with laser light,11768210,Stanford University,"Stanford, CA",USA,49
115,Steven Weinberg,male,1933,"New York, NY",USA,North America,0,1979,Physics,3,1/3,received,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current",3673307,Harvard University,"Cambridge, MA",USA,46
122,Subrahmanyan Chandrasekhar,male,1910,Lahore,Pakistan,Asia,0,1983,Physics,1,1/2,received,for his theoretical studies of the physical processes of importance to the structure and evolution of the stars,4567371,University of Chicago,"Chicago, IL",USA,73
569,Sully Prudhomme,male,1839,Paris,France,Europe,0,1901,Literature,1,1,received,"in special recognition of his poetic composition, which gives evidence of lofty idealism, artistic perfection and a rare combination of the qualities of both heart and intellect",10531894,,,,62
425,Sune K. Bergström,male,1916,Stockholm,Sweden,Europe,0,1982,Physiology or Medicine,1,1/3,received,for their discoveries concerning prostaglandins and related biologically active substances,3814029,Karolinska Institutet,Stockholm,Sweden,66
436,Susumu Tonegawa,male,1939,Nagoya,Japan,Asia,1,1987,Physiology or Medicine,1,1,received,for his discovery of the genetic principle for generation of antibody diversity,5255110,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,48
162,Svante Arrhenius,male,1859,Vik,Sweden,Europe,0,1903,Chemistry,1,1,received,in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation,9583241,Stockholm University,Stockholm,Sweden,44
1011,Svante Pääbo,male,1955,Stockholm,Sweden,Europe,1,2022,Physiology or Medicine,1,1,received,for his discoveries concerning the genomes of extinct hominins and human evolution,10852166,Max Planck Institute for Evolutionary Anthropology,Leipzig,Germany,67
924,Svetlana Alexievich,female,1948,Ivano-Frankivsk,Ukraine,Europe,1,2015,Literature,1,1,received,"for her polyphonic writings, a monument to suffering and courage in our time",10307434,,,,67
750,Sydney Brenner,male,1927,Germiston,South Africa,Africa,0,2002,Physiology or Medicine,1,1/3,received,for their discoveries concerning genetic regulation of organ development and programmed cell death',14794608,The Molecular Sciences Institute,"Berkeley, CA",USA,75
999,Syukuro Manabe,male,1931,"Shingu, Ehime",Japan,Asia,1,2021,Physics,1,1/4,received,"for the physical modelling of Earth’s climate, quantifying variability and reliably predicting global warming",11760204,Princeton University,"Princeton, NJ",USA,90
619,T.S. Eliot,male,1888,"St. Louis, MO",USA,North America,0,1948,Literature,1,1,received,"for his outstanding, pioneer contribution to present-day poetry",3757926,,,,60
350,Tadeus Reichstein,male,1897,Wloclawek,Poland,Europe,0,1950,Physiology or Medicine,2,1/3,received,"for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects",3749710,Basel University,Basel,Switzerland,53
919,Takaaki Kajita,male,1959,Higashimatsuyama,Japan,Asia,1,2015,Physics,1,1/2,received,"for the discovery of neutrino oscillations, which shows that neutrinos have mass",10307434,University of Tokyo,Kashiwa,Japan,56
959,Tasuku Honjo,male,1942,Kyoto,Japan,Asia,1,2018,Physiology or Medicine,2,1/2,received,for their discovery of cancer therapy by inhibition of negative immune regulation,11064000,Kyoto University,Kyoto,Japan,76
871,Tawakkol Karman,female,1979,Ta'izz,Yemen,Asia,1,2011,Peace,3,1/3,received,for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work,12964004,,,,32
551,The 14th Dalai Lama,male,1935,Taktser,China,Asia,1,1989,Peace,1,1,received,for advocating peaceful solutions based upon tolerance and mutual respect in order to preserve the historical and cultural heritage of his people,6444548,,,,54
183,The Svedberg,male,1884,Fleräng,Sweden,Europe,0,1926,Chemistry,1,1,received,for his work on disperse systems,4023773,Uppsala University,Uppsala,Sweden,42
303,Theodor Kocher,male,1841,Bern,Switzerland,Europe,0,1909,Physiology or Medicine,1,1,received,"for his work on the physiology, pathology and surgery of the thyroid gland",8709162,Berne University,Bern,Switzerland,68
571,Theodor Mommsen,male,1817,Garding,Germany,Europe,0,1902,Literature,1,1,received,"the greatest living master of the art of historical writing, with special reference to his monumental work, <I>A history of Rome</I>",9907798,,,,85
793,Theodor W. Hänsch,male,1941,Heidelberg,Germany,Europe,1,2005,Physics,3,1/4,received,"for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique",14397252,Max Planck Institute of Quantum Optics,Garching,Germany,64
470,Theodore Roosevelt,male,1858,"New York, NY",USA,North America,0,1906,Peace,1,1,received,"for his role in bringing to an end the bloody war recently waged between two of the world's great powers, Japan and Russia",9123585,,,,48
175,Theodore W. Richards,male,1868,"Germantown, PA",USA,North America,0,1914,Chemistry,1,1,received,in recognition of his accurate determinations of the atomic weight of a large number of chemical elements,8682167,Harvard University,"Cambridge, MA",USA,46
692,Theodore W. Schultz,male,1902,"Arlington, SD",USA,North America,0,1979,Economic Sciences,1,1/2,received,for their pioneering research into economic development research with particular consideration of the problems of developing countries,3673307,University of Chicago,"Chicago, IL",USA,77
842,Thomas A. Steitz,male,1940,"Milwaukee, WI",USA,North America,0,2009,Chemistry,2,1/3,received,for studies of the structure and function of the ribosome,13471654,Yale University,"New Haven, CT",USA,69
800,Thomas C. Schelling,male,1921,"Oakland, CA",USA,North America,0,2005,Economic Sciences,2,1/2,received,for having enhanced our understanding of conflict and cooperation through game-theory analysis,14397252,"University of Maryland, Department of Economics and School of Public Policy","College Park, MD",USA,84
886,Thomas C. Südhof,male,1955,Göttingen,Germany,Europe,1,2013,Physiology or Medicine,3,1/3,received,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",10284439,Stanford University,"Stanford, CA",USA,58
325,Thomas H. Morgan,male,1866,"Lexington, KY",USA,North America,0,1933,Physiology or Medicine,1,1,received,for his discoveries concerning the role played by the chromosome in heredity,6654496,California Institute of Technology (Caltech),"Pasadena, CA",USA,67
357,Thomas H. Weller,male,1915,"Ann Arbor, MI",USA,North America,0,1954,Physiology or Medicine,2,1/3,received,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue,3245708,"Research Division of Infectious Diseases, Children's Medical Center","Boston, MA",USA,39
872,Thomas J. Sargent,male,1943,"Pasadena, CA",USA,North America,1,2011,Economic Sciences,1,1/2,received,for their empirical research on cause and effect in the macroeconomy,12964004,New York University,"New York, NY",USA,68
602,Thomas Mann,male,1875,Lübeck,Germany,Europe,0,1929,Literature,1,1,received,"principally for his great novel, <I>Buddenbrooks</I>, which has won steadily increased recognition as one of the classic works of contemporary literature",6033512,,,,54
274,Thomas R. Cech,male,1947,"Chicago, IL",USA,North America,1,1989,Chemistry,2,1/2,received,for their discovery of catalytic properties of RNA,6444548,University of Colorado,"Boulder, CO",USA,42
736,Tim Hunt,male,1943,Neston,United Kingdom,Europe,1,2001,Physiology or Medicine,2,1/3,received,for their discoveries of key regulators of the cell cycle,15114754,Imperial Cancer Research Fund,London,United Kingdom,58
687,Tjalling C. Koopmans,male,1910,'s Graveland,the Netherlands,Europe,0,1975,Economic Sciences,2,1/2,received,for their contributions to the theory of optimum allocation of resources,4184870,Yale University,"New Haven, CT",USA,65
478,Tobias Asser,male,1838,Amsterdam,the Netherlands,Europe,0,1911,Peace,1,1/2,received,"for his role as co-founder of the Institut de droit international, initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague, and pioneer in the field of international legal relations",9008388,,,,73
921,Tomas Lindahl,male,1938,Stockholm,Sweden,Europe,1,2015,Chemistry,1,1/3,received,for mechanistic studies of DNA repair,10307434,Francis Crick Institute,Hertfordshire,United Kingdom,77
868,Tomas Tranströmer,male,1931,Stockholm,Sweden,Europe,0,2011,Literature,1,1,received,"because, through his condensed, translucent images, he gives us fresh access to reality",12964004,,,,80
670,Toni Morrison,female,1931,"Lorain, OH",USA,North America,0,1993,Literature,1,1,received,"who in novels characterized by visionary force and poetic import, gives life to an essential aspect of American reality",11118431,,,,62
424,Torsten N. Wiesel,male,1924,Uppsala,Sweden,Europe,1,1981,Physiology or Medicine,3,1/4,received,for their discoveries concerning information processing in the visual system,3601563,Harvard Medical School,"Boston, MA",USA,57
828,Toshihide Maskawa,male,1940,Nagoya,Japan,Asia,0,2008,Physics,3,1/4,received,for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature,13432401,Kyoto Sangyo University,Kyoto,Japan,68
703,Trygve Haavelmo,male,1911,Skedsmo,Norway,Europe,0,1989,Economic Sciences,1,1,received,for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures,6444548,University of Oslo,Oslo,Norway,78
69,Tsung-Dao Lee,male,1926,Shanghai,China,Asia,0,1957,Physics,2,1/2,received,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,3316482,Columbia University,"New York, NY",USA,31
918,Tu Youyou,female,1930,Zhejiang Ningbo,China,Asia,1,2015,Physiology or Medicine,3,1/2,received,for her discoveries concerning a novel therapy against Malaria,10307434,China Academy of Traditional Chinese Medicine,Beijing,China,85
395,Ulf von Euler,male,1905,Stockholm,Sweden,Europe,0,1970,Physiology or Medicine,2,1/3,received,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",3906780,Karolinska Institutet,Stockholm,Sweden,65
748,United Nations,organization,1945,"New York, NY","New York, NY",North America,1,2001,Peace,1,1/2,received,for their work for a better organized and more peaceful world,15114754,,,,56
